,Region,Variable,Year,Unit,Value
18,PRT,Disturbance Year,2004,Percentage share,0.058032162745766565
19,PRT,Disturbance Year,2005,Percentage share,0.040552272354181663
20,PRT,Disturbance Year,2006,Percentage share,0.03591001502696013
21,PRT,Disturbance Year,2007,Percentage share,0.01458025533204531
22,PRT,Disturbance Year,2008,Percentage share,0.02151522900329583
23,PRT,Disturbance Year,2009,Percentage share,0.021176648861613065
24,PRT,Disturbance Year,2010,Percentage share,0.021814347590003915
25,PRT,Disturbance Year,2011,Percentage share,0.031817062544986174
26,PRT,Disturbance Year,2012,Percentage share,0.037519257238827645
27,PRT,Disturbance Year,2013,Percentage share,0.02733501913096185
28,PRT,Disturbance Year,2014,Percentage share,0.0313553623517824
29,PRT,Disturbance Year,2015,Percentage share,0.0251859428470407
30,PRT,Disturbance Year,2016,Percentage share,0.014089353588160271
31,PRT,Disturbance Year,2017,Percentage share,0.023644574509729642
32,PRT,Disturbance Year,2018,Percentage share,0.025743929234382696
33,PRT,Disturbance Year,2019,Percentage share,0.010193708881059717
34,PRT,Disturbance Year,2020,Percentage share,0.012435125203621623
0,ROU,Disturbance Year,1986,Percentage share,0.008438192644929449
1,ROU,Disturbance Year,1987,Percentage share,0.0048450320602114
2,ROU,Disturbance Year,1988,Percentage share,0.002947506062169529
3,ROU,Disturbance Year,1989,Percentage share,0.002569050119000153
4,ROU,Disturbance Year,1990,Percentage share,0.002600527812170072
5,ROU,Disturbance Year,1991,Percentage share,0.002848369419312541
6,ROU,Disturbance Year,1992,Percentage share,0.004169347094753645
7,ROU,Disturbance Year,1993,Percentage share,0.003761584333805378
8,ROU,Disturbance Year,1994,Percentage share,0.002939184373170585
9,ROU,Disturbance Year,1995,Percentage share,0.0032338807075027623
10,ROU,Disturbance Year,1996,Percentage share,0.009235627538567411
11,ROU,Disturbance Year,1997,Percentage share,0.003566205548612775
12,ROU,Disturbance Year,1998,Percentage share,0.00669027614258599
13,ROU,Disturbance Year,1999,Percentage share,0.004997716962713768
14,ROU,Disturbance Year,2000,Percentage share,0.007147969037527922
15,ROU,Disturbance Year,2001,Percentage share,0.0035090391633156794
16,ROU,Disturbance Year,2002,Percentage share,0.006333528953326902
17,ROU,Disturbance Year,2003,Percentage share,0.0046699147786683996
18,ROU,Disturbance Year,2004,Percentage share,0.004545451256249407
19,ROU,Disturbance Year,2005,Percentage share,0.006780548377596276
20,ROU,Disturbance Year,2006,Percentage share,0.0074361527456870136
21,ROU,Disturbance Year,2007,Percentage share,0.011103303999982633
22,ROU,Disturbance Year,2008,Percentage share,0.0037103878558336126
23,ROU,Disturbance Year,2009,Percentage share,0.006494173732263043
24,ROU,Disturbance Year,2010,Percentage share,0.006761010499077016
25,ROU,Disturbance Year,2011,Percentage share,0.00765052669055112
26,ROU,Disturbance Year,2012,Percentage share,0.014877370867286428
27,ROU,Disturbance Year,2013,Percentage share,0.008633571430122054
28,ROU,Disturbance Year,2014,Percentage share,0.006291377789484425
29,ROU,Disturbance Year,2015,Percentage share,0.005365499435210586
30,ROU,Disturbance Year,2016,Percentage share,0.002964873065297761
31,ROU,Disturbance Year,2017,Percentage share,0.004583079763027242
32,ROU,Disturbance Year,2018,Percentage share,0.004249850390504301
33,ROU,Disturbance Year,2019,Percentage share,0.004430756673090046
34,ROU,Disturbance Year,2020,Percentage share,0.010927282187026703
0,SVN,Disturbance Year,1986,Percentage share,0.0014763805871476734
1,SVN,Disturbance Year,1987,Percentage share,0.0025908926910060692
2,SVN,Disturbance Year,1988,Percentage share,0.002202258787355159
3,SVN,Disturbance Year,1989,Percentage share,0.0024335120192796674
4,SVN,Disturbance Year,1990,Percentage share,0.002974173510584653
5,SVN,Disturbance Year,1991,Percentage share,0.001999912209421214
6,SVN,Disturbance Year,1992,Percentage share,0.0023489332909369075
7,SVN,Disturbance Year,1993,Percentage share,0.0016883627164118063
8,SVN,Disturbance Year,1994,Percentage share,0.0017033513518143208
9,SVN,Disturbance Year,1995,Percentage share,0.0015481119137168496
10,SVN,Disturbance Year,1996,Percentage share,0.004355269201244912
11,SVN,Disturbance Year,1997,Percentage share,0.002048089966072153
12,SVN,Disturbance Year,1998,Percentage share,0.00423000703395247
13,SVN,Disturbance Year,1999,Percentage share,0.002544856167984061
14,SVN,Disturbance Year,2000,Percentage share,0.003327477059358208
15,SVN,Disturbance Year,2001,Percentage share,0.003678639374502832
16,SVN,Disturbance Year,2002,Percentage share,0.0031636726867450143
17,SVN,Disturbance Year,2003,Percentage share,0.004953744000531026
18,SVN,Disturbance Year,2004,Percentage share,0.0045383446765184824
19,SVN,Disturbance Year,2005,Percentage share,0.007499670785329552
20,SVN,Disturbance Year,2006,Percentage share,0.008116346070461576
21,SVN,Disturbance Year,2007,Percentage share,0.005394838128090737
22,SVN,Disturbance Year,2008,Percentage share,0.00481777566509393
23,SVN,Disturbance Year,2009,Percentage share,0.0063755231301409684
24,SVN,Disturbance Year,2010,Percentage share,0.005909804815848555
25,SVN,Disturbance Year,2011,Percentage share,0.009907488001062052
26,SVN,Disturbance Year,2012,Percentage share,0.011728607202467557
27,SVN,Disturbance Year,2013,Percentage share,0.012046580396363757
28,SVN,Disturbance Year,2014,Percentage share,0.03514299693482406
29,SVN,Disturbance Year,2015,Percentage share,0.005310259399747976
30,SVN,Disturbance Year,2016,Percentage share,0.010000631663920534
31,SVN,Disturbance Year,2017,Percentage share,0.014429773425363555
32,SVN,Disturbance Year,2018,Percentage share,0.011302501710310362
33,SVN,Disturbance Year,2019,Percentage share,0.010204048858668944
34,SVN,Disturbance Year,2020,Percentage share,0.007728782783625129
0,ESP,Disturbance Year,1986,Percentage share,0.01127493895917599
1,ESP,Disturbance Year,1987,Percentage share,0.00773722762625691
2,ESP,Disturbance Year,1988,Percentage share,0.005902393585689306
3,ESP,Disturbance Year,1989,Percentage share,0.012785944787217578
4,ESP,Disturbance Year,1990,Percentage share,0.012865638578262768
5,ESP,Disturbance Year,1991,Percentage share,0.009581445899465704
6,ESP,Disturbance Year,1992,Percentage share,0.010335071966958261
7,ESP,Disturbance Year,1993,Percentage share,0.009280284218088412
8,ESP,Disturbance Year,1994,Percentage share,0.01902992444104623
9,ESP,Disturbance Year,1995,Percentage share,0.013583027070479342
10,ESP,Disturbance Year,1996,Percentage share,0.010133094405957862
11,ESP,Disturbance Year,1997,Percentage share,0.012156912454638064
12,ESP,Disturbance Year,1998,Percentage share,0.011974425222969367
13,ESP,Disturbance Year,1999,Percentage share,0.01505303102051942
14,ESP,Disturbance Year,2000,Percentage share,0.010513083641521159
15,ESP,Disturbance Year,2001,Percentage share,0.010676946780717338
16,ESP,Disturbance Year,2002,Percentage share,0.009263392599334268
17,ESP,Disturbance Year,2003,Percentage share,0.009498431533793632
18,ESP,Disturbance Year,2004,Percentage share,0.011914943625305206
19,ESP,Disturbance Year,2005,Percentage share,0.017585763223971894
20,ESP,Disturbance Year,2006,Percentage share,0.011375999926081123
21,ESP,Disturbance Year,2007,Percentage share,0.008224630232359375
22,ESP,Disturbance Year,2008,Percentage share,0.00955026137253498
23,ESP,Disturbance Year,2009,Percentage share,0.011245342533153773
24,ESP,Disturbance Year,2010,Percentage share,0.008054992180768617
25,ESP,Disturbance Year,2011,Percentage share,0.00893566632094191
26,ESP,Disturbance Year,2012,Percentage share,0.017369348381985044
27,ESP,Disturbance Year,2013,Percentage share,0.00753265135467895
28,ESP,Disturbance Year,2014,Percentage share,0.011966051599997227
29,ESP,Disturbance Year,2015,Percentage share,0.009474176901736402
30,ESP,Disturbance Year,2016,Percentage share,0.006433829898800435
31,ESP,Disturbance Year,2017,Percentage share,0.006087046409505968
32,ESP,Disturbance Year,2018,Percentage share,0.0050953495785468934
33,ESP,Disturbance Year,2019,Percentage share,0.006445957214829052
34,ESP,Disturbance Year,2020,Percentage share,0.006695289057464998
0,SWE,Disturbance Year,1986,Percentage share,0.013431763794449499
1,SWE,Disturbance Year,1987,Percentage share,0.012839642973796622
2,SWE,Disturbance Year,1988,Percentage share,0.014096593981761106
3,SWE,Disturbance Year,1989,Percentage share,0.015338306723901643
4,SWE,Disturbance Year,1990,Percentage share,0.014181434056348488
5,SWE,Disturbance Year,1991,Percentage share,0.012728819222349738
6,SWE,Disturbance Year,1992,Percentage share,0.014754460244150714
7,SWE,Disturbance Year,1993,Percentage share,0.011168488194799401
8,SWE,Disturbance Year,1994,Percentage share,0.013864612912854042
9,SWE,Disturbance Year,1995,Percentage share,0.014190307444555551
10,SWE,Disturbance Year,1996,Percentage share,0.014394882099253452
11,SWE,Disturbance Year,1997,Percentage share,0.014363319794365031
12,SWE,Disturbance Year,1998,Percentage share,0.013110786760275796
13,SWE,Disturbance Year,1999,Percentage share,0.011515523786745748
14,SWE,Disturbance Year,2000,Percentage share,0.012640946470780194
15,SWE,Disturbance Year,2001,Percentage share,0.013917254194791314
16,SWE,Disturbance Year,2002,Percentage share,0.01198199443515006
17,SWE,Disturbance Year,2003,Percentage share,0.01323314217234621
18,SWE,Disturbance Year,2004,Percentage share,0.015142043850562259
19,SWE,Disturbance Year,2005,Percentage share,0.02136640743393744
20,SWE,Disturbance Year,2006,Percentage share,0.011429223534352143
21,SWE,Disturbance Year,2007,Percentage share,0.011825381005318191
22,SWE,Disturbance Year,2008,Percentage share,0.01377381980567205
23,SWE,Disturbance Year,2009,Percentage share,0.010838263367852936
24,SWE,Disturbance Year,2010,Percentage share,0.012506348029411427
25,SWE,Disturbance Year,2011,Percentage share,0.012019771855829083
26,SWE,Disturbance Year,2012,Percentage share,0.010840622116616839
27,SWE,Disturbance Year,2013,Percentage share,0.011720435405552778
28,SWE,Disturbance Year,2014,Percentage share,0.010375050039170207
29,SWE,Disturbance Year,2015,Percentage share,0.00930238095844274
30,SWE,Disturbance Year,2016,Percentage share,0.010191741563804004
31,SWE,Disturbance Year,2017,Percentage share,0.013570929971519792
32,SWE,Disturbance Year,2018,Percentage share,0.016013919762705383
33,SWE,Disturbance Year,2019,Percentage share,0.011440343349953403
34,SWE,Disturbance Year,2020,Percentage share,0.016235080539663747
0,CHE,Disturbance Year,1986,Percentage share,0.007047347560714621
1,CHE,Disturbance Year,1987,Percentage share,0.0031010041346721793
2,CHE,Disturbance Year,1988,Percentage share,0.002471814889956085
3,CHE,Disturbance Year,1989,Percentage share,0.003608207709494337
4,CHE,Disturbance Year,1990,Percentage share,0.011684943116156038
5,CHE,Disturbance Year,1991,Percentage share,0.0023070272306256793
6,CHE,Disturbance Year,1992,Percentage share,0.003771925319088831
7,CHE,Disturbance Year,1993,Percentage share,0.003984865216535264
8,CHE,Disturbance Year,1994,Percentage share,0.005211142213890102
9,CHE,Disturbance Year,1995,Percentage share,0.004055488499105438
10,CHE,Disturbance Year,1996,Percentage share,0.0053791400224282426
11,CHE,Disturbance Year,1997,Percentage share,0.006214848866175299
12,CHE,Disturbance Year,1998,Percentage share,0.007092289649622914
13,CHE,Disturbance Year,1999,Percentage share,0.009489201058065177
14,CHE,Disturbance Year,2000,Percentage share,0.037481702149515905
15,CHE,Disturbance Year,2001,Percentage share,0.0028784337896025406
16,CHE,Disturbance Year,2002,Percentage share,0.005999768869257043
17,CHE,Disturbance Year,2003,Percentage share,0.010400883433061968
18,CHE,Disturbance Year,2004,Percentage share,0.007459316709040636
19,CHE,Disturbance Year,2005,Percentage share,0.011546906700223427
20,CHE,Disturbance Year,2006,Percentage share,0.013018225087102047
21,CHE,Disturbance Year,2007,Percentage share,0.006831197514060453
22,CHE,Disturbance Year,2008,Percentage share,0.007519239494251693
23,CHE,Disturbance Year,2009,Percentage share,0.007746090038264978
24,CHE,Disturbance Year,2010,Percentage share,0.007569531831839544
25,CHE,Disturbance Year,2011,Percentage share,0.0068590188071941584
26,CHE,Disturbance Year,2012,Percentage share,0.01058814213684652
27,CHE,Disturbance Year,2013,Percentage share,0.010052047219154746
28,CHE,Disturbance Year,2014,Percentage share,0.01009163905938348
29,CHE,Disturbance Year,2015,Percentage share,0.005851031955965313
30,CHE,Disturbance Year,2016,Percentage share,0.0039763048186479705
31,CHE,Disturbance Year,2017,Percentage share,0.011414220532970372
32,CHE,Disturbance Year,2018,Percentage share,0.00790873759812356
33,CHE,Disturbance Year,2019,Percentage share,0.007198224573478175
34,CHE,Disturbance Year,2020,Percentage share,0.01562593629351892
0,GBR,Disturbance Year,1986,Percentage share,0.011140246457280647
1,GBR,Disturbance Year,1987,Percentage share,0.009090228004894738
2,GBR,Disturbance Year,1988,Percentage share,0.010347765041469309
3,GBR,Disturbance Year,1989,Percentage share,0.010136880631099346
4,GBR,Disturbance Year,1990,Percentage share,0.011619731011384983
5,GBR,Disturbance Year,1991,Percentage share,0.007334892768052121
6,GBR,Disturbance Year,1992,Percentage share,0.007131777783327367
7,GBR,Disturbance Year,1993,Percentage share,0.008060224147929864
8,GBR,Disturbance Year,1994,Percentage share,0.008594649640525325
9,GBR,Disturbance Year,1995,Percentage share,0.007358756003962406
10,GBR,Disturbance Year,1996,Percentage share,0.010038652892584916
11,GBR,Disturbance Year,1997,Percentage share,0.009648516733400482
12,GBR,Disturbance Year,1998,Percentage share,0.010709598292946192
13,GBR,Disturbance Year,1999,Percentage share,0.006595132454833276
14,GBR,Disturbance Year,2000,Percentage share,0.010675745795492068
15,GBR,Disturbance Year,2001,Percentage share,0.009957628882284877
16,GBR,Disturbance Year,2002,Percentage share,0.012023741144935861
17,GBR,Disturbance Year,2003,Percentage share,0.00982110897451906
18,GBR,Disturbance Year,2004,Percentage share,0.009477589369205881
19,GBR,Disturbance Year,2005,Percentage share,0.01052424199541049
20,GBR,Disturbance Year,2006,Percentage share,0.009857736266846474
21,GBR,Disturbance Year,2007,Percentage share,0.008982565963811124
22,GBR,Disturbance Year,2008,Percentage share,0.00867400877390139
23,GBR,Disturbance Year,2009,Percentage share,0.005963034182698043
24,GBR,Disturbance Year,2010,Percentage share,0.006894810301148487
25,GBR,Disturbance Year,2011,Percentage share,0.006246618218748179
26,GBR,Disturbance Year,2012,Percentage share,0.008157896927469637
27,GBR,Disturbance Year,2013,Percentage share,0.005852042387766485
28,GBR,Disturbance Year,2014,Percentage share,0.007427570916819974
29,GBR,Disturbance Year,2015,Percentage share,0.00456231773066176
30,GBR,Disturbance Year,2016,Percentage share,0.0038308818020627825
31,GBR,Disturbance Year,2017,Percentage share,0.003774275986647687
32,GBR,Disturbance Year,2018,Percentage share,0.004222127879196531
33,GBR,Disturbance Year,2019,Percentage share,0.0040006992483080685
34,GBR,Disturbance Year,2020,Percentage share,0.009464825312788753
